click_id,client_id,click_datetime,source,campaign,geo,device,placement,click_cost,ip,user_agent
1079,c_113,2025-09-24 23:56:59,email_aff,cashback_promo,VN,mobile,blog,0.21,17.202.220.249,Safari
426,c_490,2025-09-25 00:06:30,email_aff,brand_search,KZ,desktop,blog,0.81,50.230.219.52,Chrome
372,c_367,2025-09-25 01:34:58,google_ads,cashback_promo,MX,desktop,native_widget,0.41,254.118.234.73,Safari
1156,c_238,2025-09-25 01:47:53,facebook_ads,display_ret,CO,desktop,comparison,0.6,173.79.208.130,Android WebView
590,c_323,2025-09-25 01:52:29,facebook_ads,brand_search,MX,mobile,comparison,0.75,129.91.92.63,Android WebView
937,c_496,2025-09-25 01:54:00,facebook_ads,display_ret,MX,tablet,comparison,0.47,209.112.173.86,Android WebView
403,c_106,2025-09-25 02:47:48,tiktok_ads,cashback_promo,KZ,mobile,comparison,1.31,83.95.181.32,Safari
27,c_246,2025-09-25 02:57:27,facebook_ads,loan_cmp1,MX,mobile,blog,1.37,250.135.57.36,Android WebView
99,c_73,2025-09-25 03:42:30,google_ads,brand_search,CO,mobile,blog,0.16,242.229.108.172,Firefox
619,c_475,2025-09-25 05:24:22,network_x,brand_search,VN,desktop,blog,1.08,92.167.190.103,Edge
588,c_423,2025-09-25 06:19:20,network_x,loan_cmp2,CO,desktop,blog,0.31,183.251.9.79,Edge
894,c_180,2025-09-25 06:27:26,network_x,loan_cmp1,MX,desktop,homepage,0.96,17.240.241.249,Edge
214,c_223,2025-09-25 06:43:37,email_aff,lookalike,CO,desktop,popup,0.17,133.227.189.220,Android WebView
1017,c_227,2025-09-25 06:45:46,email_aff,loan_cmp1,MX,desktop,homepage,0.58,106.157.223.44,Firefox
394,c_74,2025-09-25 07:12:13,network_x,brand_search,CO,desktop,homepage,0.28,48.226.10.99,Firefox
629,c_477,2025-09-25 08:25:48,tiktok_ads,display_ret,CO,desktop,comparison,0.84,57.239.46.136,Safari
885,c_258,2025-09-25 09:32:44,google_ads,loan_cmp2,VN,desktop,homepage,1.25,241.13.147.172,Chrome
770,c_450,2025-09-25 10:07:07,google_ads,cashback_promo,MX,tablet,popup,1.05,233.220.38.161,Safari
506,c_283,2025-09-25 10:28:26,facebook_ads,brand_search,VN,desktop,blog,1.2,57.180.232.126,Android WebView
1135,c_190,2025-09-25 11:19:28,google_ads,cashback_promo,VN,desktop,homepage,0.79,79.63.226.176,Edge
271,c_175,2025-09-25 11:23:12,network_x,display_ret,MX,mobile,native_widget,1.12,7.244.57.126,Edge
792,c_437,2025-09-25 14:10:16,google_ads,lookalike,MX,tablet,homepage,1.15,106.77.207.182,Android WebView
672,c_325,2025-09-25 14:29:46,facebook_ads,loan_cmp2,CO,mobile,popup,1.26,119.162.191.9,Edge
651,c_324,2025-09-25 14:42:40,google_ads,brand_search,CO,desktop,homepage,0.86,115.6.18.10,Edge
380,c_103,2025-09-25 15:11:50,botnet_01,loan_cmp1,MX,desktop,popup,0.37,10.10.10.10,Android WebView
6,c_218,2025-09-25 15:26:31,facebook_ads,display_ret,VN,mobile,popup,1.27,237.82.111.53,Safari
434,c_98,2025-09-25 15:29:58,email_aff,loan_cmp2,MX,tablet,blog,0.92,55.251.144.95,Edge
598,c_313,2025-09-25 15:33:02,botnet_01,cashback_promo,VN,mobile,native_widget,0.22,10.10.10.10,Android WebView
633,c_62,2025-09-25 15:45:47,botnet_01,brand_search,CO,tablet,popup,0.4,10.10.10.10,Android WebView
857,c_220,2025-09-25 16:33:42,tiktok_ads,lookalike,CO,mobile,native_widget,0.67,246.111.234.22,Android WebView
334,c_332,2025-09-25 17:55:51,tiktok_ads,loan_cmp1,VN,desktop,comparison,0.92,130.94.222.204,Safari
157,c_214,2025-09-25 20:56:28,tiktok_ads,display_ret,MX,mobile,blog,1.36,152.208.49.154,Firefox
88,c_380,2025-09-25 21:15:34,network_x,cashback_promo,VN,mobile,homepage,0.42,215.187.253.72,Chrome
614,c_492,2025-09-25 21:38:44,google_ads,loan_cmp1,VN,desktop,homepage,0.99,146.97.200.243,Chrome
657,c_296,2025-09-25 21:40:25,tiktok_ads,brand_search,KZ,desktop,homepage,0.42,124.198.100.216,Edge
345,c_376,2025-09-25 21:53:44,network_x,loan_cmp1,CO,desktop,comparison,0.15,150.83.65.64,Edge
290,c_279,2025-09-25 22:20:37,network_x,loan_cmp2,CO,mobile,native_widget,0.58,57.138.168.135,Android WebView
717,c_339,2025-09-25 22:50:15,google_ads,lookalike,MX,mobile,blog,1.29,169.100.27.203,Android WebView
167,c_481,2025-09-25 23:26:56,google_ads,loan_cmp1,MX,desktop,comparison,0.49,180.190.151.154,Edge
1020,c_321,2025-09-26 00:06:35,network_x,cashback_promo,MX,mobile,homepage,0.7,220.219.42.83,Android WebView
989,c_179,2025-09-26 00:32:22,facebook_ads,cashback_promo,VN,mobile,comparison,1.02,52.211.237.82,Chrome
842,c_404,2025-09-26 00:33:56,google_ads,lookalike,VN,desktop,homepage,0.28,29.214.45.77,Edge
690,c_76,2025-09-26 00:55:46,facebook_ads,display_ret,MX,desktop,popup,0.13,113.77.77.186,Edge
335,c_300,2025-09-26 01:21:26,email_aff,brand_search,CO,desktop,comparison,1.01,224.113.128.62,Chrome
151,c_456,2025-09-26 01:47:51,email_aff,display_ret,VN,mobile,native_widget,0.8,198.156.117.221,Safari
191,c_66,2025-09-26 03:00:05,facebook_ads,loan_cmp1,CO,mobile,blog,1.26,206.14.121.162,Android WebView
60,c_184,2025-09-26 03:08:34,facebook_ads,lookalike,CO,tablet,native_widget,0.11,5.210.92.170,Android WebView
837,c_224,2025-09-26 03:32:51,tiktok_ads,loan_cmp2,CO,tablet,comparison,0.44,123.5.77.160,Chrome
557,c_458,2025-09-26 04:20:20,email_aff,display_ret,CO,mobile,popup,0.23,123.144.1.144,Android WebView
1129,c_117,2025-09-26 05:19:23,google_ads,display_ret,CO,desktop,native_widget,1.38,49.142.46.163,Android WebView
373,c_404,2025-09-26 05:28:58,email_aff,display_ret,MX,desktop,comparison,0.13,15.163.204.105,Android WebView
337,c_487,2025-09-26 05:38:44,email_aff,cashback_promo,CO,tablet,popup,1.13,161.28.136.1,Android WebView
982,c_104,2025-09-26 05:58:54,tiktok_ads,loan_cmp2,KZ,desktop,native_widget,1.22,63.48.87.48,Android WebView
235,c_485,2025-09-26 06:45:06,google_ads,cashback_promo,CO,tablet,popup,0.56,167.2.191.29,Chrome
31,c_124,2025-09-26 07:12:25,email_aff,lookalike,VN,desktop,popup,0.09,117.62.23.127,Chrome
586,c_235,2025-09-26 07:18:07,email_aff,loan_cmp1,CO,desktop,homepage,0.75,166.130.113.134,Safari
856,c_437,2025-09-26 07:41:16,botnet_01,display_ret,KZ,desktop,popup,0.07,10.10.10.10,Android WebView
356,c_271,2025-09-26 07:52:58,google_ads,loan_cmp1,KZ,mobile,popup,0.81,77.208.201.191,Edge
585,c_352,2025-09-26 08:00:04,google_ads,loan_cmp1,CO,desktop,homepage,0.42,13.156.161.107,Chrome
182,c_139,2025-09-26 08:19:16,botnet_01,lookalike,CO,desktop,comparison,0.85,10.10.10.10,Android WebView
666,c_350,2025-09-26 09:07:53,facebook_ads,display_ret,VN,mobile,native_widget,0.48,158.120.231.199,Edge
358,c_365,2025-09-26 09:10:37,botnet_01,loan_cmp1,CO,mobile,popup,0.98,10.10.10.10,Android WebView
482,c_390,2025-09-26 11:04:46,facebook_ads,display_ret,MX,desktop,comparison,1.06,55.192.219.185,Android WebView
882,c_109,2025-09-26 11:28:55,facebook_ads,brand_search,KZ,mobile,popup,1.1,108.217.143.4,Edge
1185,c_35,2025-09-26 11:45:48,email_aff,loan_cmp1,MX,desktop,popup,0.19,110.26.214.76,Firefox
458,c_493,2025-09-26 12:15:30,email_aff,loan_cmp1,CO,mobile,comparison,0.67,118.84.192.69,Firefox
257,c_375,2025-09-26 12:48:12,network_x,cashback_promo,VN,desktop,blog,1.02,159.252.34.39,Firefox
420,c_412,2025-09-26 12:48:41,email_aff,lookalike,VN,tablet,comparison,1.24,38.98.171.19,Edge
1052,c_380,2025-09-26 13:25:28,network_x,loan_cmp2,VN,mobile,comparison,1.3,187.214.220.30,Edge
911,c_24,2025-09-26 13:54:22,google_ads,lookalike,CO,mobile,native_widget,1.21,136.141.176.3,Chrome
494,c_336,2025-09-26 14:32:24,email_aff,loan_cmp2,CO,desktop,homepage,0.75,63.195.180.68,Android WebView
820,c_387,2025-09-26 15:11:31,network_x,cashback_promo,VN,mobile,blog,0.65,154.48.168.17,Chrome
886,c_95,2025-09-26 15:40:06,network_x,brand_search,VN,desktop,homepage,0.91,217.23.126.60,Firefox
280,c_332,2025-09-26 16:17:07,facebook_ads,brand_search,KZ,desktop,blog,1.25,29.59.125.98,Chrome
483,c_317,2025-09-26 16:31:10,tiktok_ads,display_ret,MX,tablet,native_widget,0.96,157.34.97.169,Chrome
985,c_480,2025-09-26 17:05:17,facebook_ads,brand_search,MX,mobile,homepage,0.23,17.252.251.15,Safari
836,c_385,2025-09-26 17:26:11,facebook_ads,cashback_promo,MX,mobile,popup,1.34,8.107.208.169,Firefox
475,c_193,2025-09-26 17:28:14,network_x,brand_search,VN,desktop,native_widget,0.64,179.184.179.198,Edge
929,c_100,2025-09-26 18:22:31,network_x,brand_search,CO,mobile,comparison,1.32,1.90.156.53,Safari
539,c_298,2025-09-26 18:46:40,facebook_ads,cashback_promo,CO,mobile,popup,0.4,62.41.223.243,Edge
621,c_395,2025-09-26 18:55:04,facebook_ads,loan_cmp1,MX,desktop,comparison,1.15,210.41.48.173,Safari
449,c_101,2025-09-26 20:33:44,network_x,cashback_promo,CO,mobile,homepage,0.77,249.253.38.134,Android WebView
906,c_167,2025-09-26 21:20:16,network_x,brand_search,VN,mobile,comparison,0.83,188.151.174.52,Safari
826,c_343,2025-09-26 21:58:19,tiktok_ads,display_ret,CO,mobile,comparison,0.48,55.89.219.58,Edge
307,c_443,2025-09-26 22:10:32,facebook_ads,cashback_promo,MX,desktop,comparison,0.27,79.59.150.179,Android WebView
986,c_304,2025-09-26 22:19:59,facebook_ads,loan_cmp1,MX,mobile,homepage,0.7,111.1.41.48,Edge
578,c_32,2025-09-26 23:31:04,email_aff,lookalike,MX,desktop,comparison,0.43,137.154.130.62,Firefox
840,c_383,2025-09-26 23:55:03,email_aff,loan_cmp1,KZ,desktop,homepage,1.44,8.221.215.173,Chrome
479,c_198,2025-09-27 00:01:00,google_ads,lookalike,CO,mobile,popup,0.75,26.80.220.65,Edge
248,c_165,2025-09-27 00:19:00,email_aff,cashback_promo,VN,mobile,comparison,0.92,54.173.47.140,Android WebView
116,c_304,2025-09-27 00:41:09,email_aff,lookalike,MX,tablet,popup,0.32,133.235.45.58,Chrome
736,c_337,2025-09-27 01:11:51,email_aff,loan_cmp2,CO,desktop,popup,0.3,145.167.90.196,Android WebView
379,c_307,2025-09-27 01:41:18,email_aff,cashback_promo,MX,mobile,native_widget,0.86,125.182.220.122,Chrome
412,c_96,2025-09-27 02:40:15,email_aff,cashback_promo,CO,mobile,native_widget,0.37,196.149.104.243,Edge
472,c_383,2025-09-27 02:53:20,facebook_ads,cashback_promo,CO,desktop,comparison,1.09,105.183.228.188,Safari
26,c_223,2025-09-27 02:58:49,network_x,lookalike,CO,desktop,blog,1.32,17.104.161.137,Firefox
850,c_277,2025-09-27 03:49:42,google_ads,display_ret,CO,desktop,popup,1.25,53.52.63.201,Android WebView
1018,c_36,2025-09-27 04:16:12,email_aff,brand_search,KZ,desktop,native_widget,1.27,66.242.85.225,Android WebView
425,c_93,2025-09-27 04:19:00,network_x,loan_cmp2,VN,mobile,blog,0.69,244.250.166.64,Chrome
996,c_328,2025-09-27 07:57:50,google_ads,lookalike,MX,tablet,popup,1.02,249.253.241.155,Safari
1054,c_351,2025-09-27 09:33:24,network_x,loan_cmp2,VN,mobile,comparison,0.91,92.52.185.216,Edge
924,c_304,2025-09-27 09:49:59,google_ads,brand_search,MX,mobile,comparison,0.14,190.96.128.26,Safari
971,c_404,2025-09-27 09:50:47,facebook_ads,display_ret,VN,desktop,native_widget,1.2,159.210.40.142,Edge
83,c_25,2025-09-27 10:06:08,network_x,loan_cmp2,MX,desktop,blog,0.9,187.108.251.179,Chrome
933,c_493,2025-09-27 10:52:39,tiktok_ads,loan_cmp1,KZ,tablet,homepage,0.6,249.126.155.182,Chrome
930,c_329,2025-09-27 11:04:06,network_x,cashback_promo,MX,mobile,blog,1.25,38.85.152.24,Edge
408,c_303,2025-09-27 11:59:29,google_ads,loan_cmp1,CO,mobile,comparison,0.32,89.66.12.168,Chrome
881,c_332,2025-09-27 12:00:46,email_aff,loan_cmp1,KZ,mobile,comparison,0.53,95.223.141.78,Chrome
753,c_19,2025-09-27 12:28:11,botnet_01,loan_cmp2,VN,desktop,popup,1.09,10.10.10.10,Android WebView
1168,c_237,2025-09-27 12:29:02,network_x,brand_search,CO,desktop,popup,1.44,107.69.80.143,Safari
505,c_266,2025-09-27 12:48:17,email_aff,loan_cmp1,CO,mobile,homepage,0.16,57.244.96.204,Safari
632,c_80,2025-09-27 12:49:42,network_x,loan_cmp1,KZ,mobile,native_widget,0.8,128.251.55.231,Safari
340,c_299,2025-09-27 12:59:14,network_x,lookalike,VN,mobile,native_widget,0.88,144.253.13.113,Firefox
207,c_330,2025-09-27 13:32:57,tiktok_ads,lookalike,CO,mobile,popup,1.47,243.63.49.192,Android WebView
1164,c_84,2025-09-27 13:49:29,tiktok_ads,display_ret,KZ,desktop,comparison,0.43,11.162.231.212,Android WebView
928,c_117,2025-09-27 16:05:44,tiktok_ads,loan_cmp2,CO,mobile,native_widget,0.73,131.218.176.171,Firefox
1092,c_320,2025-09-27 16:32:57,facebook_ads,display_ret,MX,desktop,popup,1.31,69.70.5.115,Firefox
910,c_462,2025-09-27 16:48:42,email_aff,brand_search,KZ,mobile,homepage,0.56,109.53.228.135,Android WebView
907,c_174,2025-09-27 16:53:37,tiktok_ads,lookalike,CO,desktop,native_widget,1.41,202.250.106.69,Safari
428,c_291,2025-09-27 17:10:16,google_ads,lookalike,MX,mobile,comparison,0.62,252.157.16.99,Firefox
1033,c_169,2025-09-27 19:01:53,facebook_ads,brand_search,KZ,mobile,comparison,0.62,210.23.124.86,Firefox
351,c_403,2025-09-27 19:21:21,tiktok_ads,display_ret,MX,desktop,blog,0.44,138.160.52.15,Android WebView
1114,c_396,2025-09-27 19:56:32,email_aff,display_ret,MX,mobile,native_widget,0.68,149.178.168.126,Firefox
1048,c_493,2025-09-27 20:52:54,facebook_ads,loan_cmp2,CO,mobile,comparison,0.16,247.27.174.34,Chrome
801,c_180,2025-09-27 20:58:46,facebook_ads,lookalike,KZ,desktop,blog,0.53,145.84.250.87,Safari
66,c_236,2025-09-27 21:01:43,google_ads,brand_search,MX,mobile,blog,0.77,198.229.121.33,Android WebView
283,c_216,2025-09-27 23:51:07,network_x,display_ret,CO,mobile,native_widget,1.01,10.228.9.182,Firefox
331,c_96,2025-09-28 00:11:10,google_ads,lookalike,VN,mobile,homepage,1.22,61.248.207.48,Chrome
64,c_274,2025-09-28 00:17:42,facebook_ads,lookalike,MX,desktop,native_widget,0.52,231.86.218.126,Edge
392,c_468,2025-09-28 00:35:23,facebook_ads,lookalike,CO,mobile,homepage,1.01,225.18.113.251,Chrome
131,c_262,2025-09-28 00:56:29,tiktok_ads,brand_search,VN,mobile,blog,1.19,111.251.127.7,Firefox
36,c_497,2025-09-28 01:06:40,network_x,lookalike,VN,mobile,comparison,1.23,171.101.12.67,Chrome
350,c_465,2025-09-28 01:35:50,tiktok_ads,brand_search,CO,mobile,popup,0.62,17.64.42.94,Android WebView
659,c_216,2025-09-28 02:21:33,google_ads,loan_cmp1,CO,mobile,homepage,0.3,204.166.11.12,Safari
617,c_214,2025-09-28 02:56:59,google_ads,brand_search,KZ,desktop,comparison,0.05,213.162.139.214,Safari
867,c_172,2025-09-28 03:25:00,email_aff,brand_search,CO,desktop,blog,0.27,74.200.192.20,Chrome
212,c_114,2025-09-28 04:44:31,google_ads,loan_cmp2,MX,desktop,native_widget,0.27,4.222.198.110,Firefox
675,c_10,2025-09-28 06:13:39,google_ads,display_ret,CO,mobile,popup,1.32,105.34.124.110,Chrome
175,c_63,2025-09-28 07:40:05,email_aff,loan_cmp2,CO,desktop,comparison,1.25,229.253.86.133,Safari
902,c_370,2025-09-28 07:49:40,email_aff,display_ret,VN,mobile,native_widget,0.6,124.146.21.54,Safari
68,c_31,2025-09-28 07:59:06,facebook_ads,cashback_promo,KZ,mobile,popup,1.3,134.118.113.94,Firefox
724,c_397,2025-09-28 09:36:40,email_aff,brand_search,CO,desktop,comparison,0.78,177.48.72.177,Chrome
859,c_132,2025-09-28 09:37:54,facebook_ads,brand_search,CO,desktop,homepage,1.44,44.78.226.162,Chrome
338,c_63,2025-09-28 09:59:19,facebook_ads,loan_cmp1,VN,desktop,native_widget,1.29,176.134.217.56,Firefox
23,c_51,2025-09-28 11:03:10,network_x,lookalike,CO,desktop,homepage,0.76,197.252.61.48,Firefox
241,c_56,2025-09-28 12:13:34,email_aff,cashback_promo,MX,mobile,blog,0.15,126.139.49.113,Android WebView
336,c_239,2025-09-28 12:29:08,tiktok_ads,lookalike,CO,desktop,native_widget,1.06,13.155.100.135,Safari
444,c_338,2025-09-28 12:42:27,network_x,cashback_promo,CO,mobile,comparison,1.31,177.37.154.99,Safari
273,c_214,2025-09-28 14:33:48,google_ads,lookalike,VN,tablet,blog,1.13,215.172.218.4,Safari
892,c_173,2025-09-28 14:46:54,email_aff,brand_search,VN,mobile,popup,0.6,172.96.50.117,Chrome
665,c_163,2025-09-28 15:21:23,facebook_ads,loan_cmp1,CO,mobile,blog,1.21,234.142.204.175,Safari
1112,c_122,2025-09-28 16:16:05,tiktok_ads,cashback_promo,MX,desktop,homepage,0.88,245.203.5.178,Safari
453,c_48,2025-09-28 16:25:23,google_ads,display_ret,VN,mobile,blog,0.57,223.15.4.191,Chrome
562,c_91,2025-09-28 16:43:51,facebook_ads,display_ret,CO,desktop,popup,1.13,133.42.135.42,Edge
1056,c_210,2025-09-28 16:51:04,tiktok_ads,loan_cmp1,MX,mobile,popup,0.69,155.31.169.164,Firefox
618,c_163,2025-09-28 18:51:03,email_aff,display_ret,MX,desktop,blog,1.04,118.237.53.200,Edge
790,c_147,2025-09-28 19:00:22,google_ads,loan_cmp2,VN,mobile,blog,0.27,250.190.199.228,Android WebView
581,c_397,2025-09-28 20:06:17,google_ads,brand_search,VN,mobile,comparison,1.34,204.241.228.194,Firefox
708,c_101,2025-09-28 22:41:26,network_x,cashback_promo,MX,desktop,native_widget,1.37,61.168.44.214,Firefox
774,c_302,2025-09-28 23:37:04,network_x,loan_cmp1,CO,desktop,native_widget,0.67,3.91.52.233,Firefox
955,c_52,2025-09-28 23:42:46,google_ads,display_ret,VN,mobile,native_widget,0.2,193.162.81.101,Safari
114,c_389,2025-09-28 23:52:36,google_ads,display_ret,MX,desktop,native_widget,1.49,114.40.45.224,Android WebView
764,c_349,2025-09-29 00:05:29,tiktok_ads,display_ret,VN,desktop,homepage,1.12,223.147.3.36,Firefox
1082,c_172,2025-09-29 01:07:56,email_aff,cashback_promo,MX,mobile,blog,0.18,158.179.246.88,Edge
919,c_14,2025-09-29 01:49:34,facebook_ads,cashback_promo,CO,desktop,popup,1.22,90.212.38.83,Firefox
38,c_418,2025-09-29 02:05:43,facebook_ads,cashback_promo,CO,desktop,comparison,1.12,21.253.249.164,Safari
818,c_335,2025-09-29 03:00:44,tiktok_ads,loan_cmp2,MX,desktop,homepage,0.21,96.32.53.59,Android WebView
324,c_449,2025-09-29 03:23:27,google_ads,display_ret,CO,mobile,blog,1.42,48.177.245.64,Android WebView
416,c_212,2025-09-29 03:59:49,google_ads,lookalike,VN,tablet,comparison,1.32,99.20.46.195,Chrome
463,c_328,2025-09-29 04:36:14,network_x,loan_cmp2,VN,desktop,homepage,0.17,246.196.35.123,Firefox
624,c_251,2025-09-29 04:36:48,facebook_ads,loan_cmp1,KZ,mobile,blog,1.26,236.183.200.101,Edge
1078,c_80,2025-09-29 04:39:32,tiktok_ads,display_ret,CO,tablet,blog,0.2,5.192.157.203,Android WebView
761,c_333,2025-09-29 06:13:14,network_x,brand_search,VN,mobile,native_widget,1.28,215.216.69.69,Chrome
573,c_243,2025-09-29 06:54:05,google_ads,lookalike,KZ,desktop,popup,0.68,99.133.81.250,Safari
1124,c_399,2025-09-29 07:04:04,google_ads,lookalike,KZ,mobile,blog,0.08,98.34.243.183,Firefox
966,c_307,2025-09-29 07:24:33,facebook_ads,cashback_promo,CO,mobile,native_widget,1.18,200.110.197.122,Edge
37,c_417,2025-09-29 07:35:50,email_aff,lookalike,MX,desktop,blog,0.15,8.93.154.202,Safari
11,c_96,2025-09-29 09:23:47,email_aff,loan_cmp1,MX,mobile,comparison,1.42,71.187.243.86,Edge
734,c_158,2025-09-29 09:44:17,facebook_ads,lookalike,CO,mobile,blog,0.52,33.206.80.11,Chrome
848,c_419,2025-09-29 09:49:21,tiktok_ads,brand_search,CO,desktop,popup,1.32,152.148.197.230,Firefox
889,c_481,2025-09-29 10:34:17,facebook_ads,loan_cmp1,MX,mobile,native_widget,0.86,192.178.234.87,Edge
816,c_319,2025-09-29 11:43:55,tiktok_ads,display_ret,VN,tablet,native_widget,1.11,48.212.26.112,Firefox
781,c_368,2025-09-29 11:51:19,facebook_ads,brand_search,VN,mobile,blog,0.96,134.220.32.108,Safari
111,c_54,2025-09-29 11:54:34,botnet_01,brand_search,CO,mobile,homepage,0.62,10.10.10.10,Android WebView
451,c_153,2025-09-29 13:03:14,google_ads,cashback_promo,MX,mobile,blog,1.22,25.16.182.243,Chrome
606,c_134,2025-09-29 13:20:37,tiktok_ads,cashback_promo,VN,desktop,native_widget,0.66,198.103.225.55,Chrome
1131,c_484,2025-09-29 14:30:21,facebook_ads,display_ret,MX,desktop,native_widget,1.19,244.215.143.154,Firefox
1015,c_222,2025-09-29 15:14:22,network_x,loan_cmp1,CO,desktop,homepage,1.03,131.101.248.221,Android WebView
822,c_327,2025-09-29 16:07:11,google_ads,display_ret,MX,desktop,blog,0.29,184.95.17.137,Android WebView
346,c_193,2025-09-29 16:37:01,google_ads,cashback_promo,MX,mobile,homepage,0.3,148.178.112.161,Firefox
976,c_228,2025-09-29 16:48:51,tiktok_ads,loan_cmp1,VN,mobile,comparison,1.33,186.172.249.16,Chrome
170,c_466,2025-09-29 17:51:49,botnet_01,display_ret,CO,mobile,homepage,0.5,10.10.10.10,Android WebView
305,c_124,2025-09-29 18:37:34,tiktok_ads,loan_cmp2,KZ,mobile,comparison,1.43,219.41.182.148,Edge
890,c_15,2025-09-29 18:48:16,tiktok_ads,brand_search,CO,tablet,homepage,0.91,247.240.166.150,Firefox
74,c_89,2025-09-29 20:01:41,network_x,brand_search,CO,mobile,comparison,0.83,63.143.225.153,Chrome
1165,c_213,2025-09-29 20:37:44,tiktok_ads,loan_cmp1,VN,desktop,popup,1.09,254.191.155.188,Firefox
849,c_232,2025-09-29 20:52:59,facebook_ads,loan_cmp2,VN,mobile,popup,1.46,93.237.107.126,Chrome
140,c_301,2025-09-29 21:16:59,google_ads,lookalike,VN,mobile,blog,1.25,1.133.20.8,Firefox
719,c_234,2025-09-29 21:39:07,google_ads,loan_cmp2,MX,mobile,homepage,0.46,187.31.156.60,Chrome
728,c_88,2025-09-29 22:41:18,network_x,loan_cmp2,MX,mobile,popup,0.15,27.214.74.61,Safari
809,c_265,2025-09-29 23:24:34,email_aff,lookalike,MX,desktop,blog,0.1,62.113.133.122,Firefox
1084,c_486,2025-09-29 23:50:34,facebook_ads,brand_search,CO,mobile,native_widget,0.31,13.142.188.200,Chrome
253,c_480,2025-09-30 00:04:36,network_x,loan_cmp2,VN,mobile,blog,0.57,194.169.152.35,Chrome
1094,c_490,2025-09-30 00:06:26,tiktok_ads,lookalike,KZ,mobile,comparison,1.49,107.148.186.93,Safari
1053,c_356,2025-09-30 00:11:44,google_ads,cashback_promo,CO,desktop,homepage,1.37,207.32.98.43,Android WebView
292,c_306,2025-09-30 02:00:14,network_x,loan_cmp1,VN,mobile,homepage,1.22,39.16.248.22,Android WebView
540,c_487,2025-09-30 02:23:29,email_aff,loan_cmp2,CO,tablet,comparison,1.27,78.70.178.101,Safari
126,c_448,2025-09-30 03:12:16,facebook_ads,cashback_promo,KZ,desktop,homepage,0.93,84.228.9.166,Chrome
870,c_67,2025-09-30 03:44:30,google_ads,brand_search,CO,mobile,native_widget,1.35,154.235.150.149,Chrome
987,c_108,2025-09-30 04:08:12,tiktok_ads,display_ret,MX,desktop,blog,0.17,240.45.78.81,Edge
230,c_340,2025-09-30 04:52:23,google_ads,loan_cmp1,CO,mobile,homepage,0.1,124.97.90.39,Android WebView
791,c_24,2025-09-30 05:33:16,google_ads,cashback_promo,VN,desktop,native_widget,0.66,154.37.219.222,Firefox
70,c_113,2025-09-30 05:43:38,tiktok_ads,brand_search,CO,desktop,native_widget,1.4,77.235.3.161,Safari
195,c_60,2025-09-30 06:03:37,facebook_ads,loan_cmp2,MX,mobile,popup,1.08,159.100.192.19,Android WebView
98,c_250,2025-09-30 06:40:58,google_ads,cashback_promo,MX,mobile,homepage,0.92,226.201.154.194,Android WebView
216,c_76,2025-09-30 07:05:56,facebook_ads,display_ret,MX,desktop,blog,0.66,34.41.51.175,Safari
827,c_63,2025-09-30 07:48:04,tiktok_ads,brand_search,CO,desktop,native_widget,0.23,236.149.100.40,Android WebView
1149,c_174,2025-09-30 08:28:18,facebook_ads,brand_search,MX,desktop,comparison,0.24,157.178.190.52,Firefox
1027,c_50,2025-09-30 09:11:04,botnet_01,cashback_promo,MX,mobile,blog,0.26,10.10.10.10,Android WebView
109,c_61,2025-09-30 09:37:16,facebook_ads,cashback_promo,CO,mobile,comparison,1.48,199.52.4.59,Edge
375,c_158,2025-09-30 09:40:12,network_x,loan_cmp1,CO,mobile,native_widget,0.82,38.253.143.250,Safari
1090,c_450,2025-09-30 10:23:23,facebook_ads,loan_cmp2,MX,desktop,blog,0.33,247.81.22.171,Firefox
527,c_296,2025-09-30 10:52:12,facebook_ads,lookalike,VN,desktop,homepage,1.2,36.122.108.10,Chrome
808,c_61,2025-09-30 11:17:24,google_ads,display_ret,VN,mobile,native_widget,1.2,86.133.187.68,Android WebView
431,c_200,2025-09-30 11:18:16,network_x,lookalike,CO,mobile,native_widget,1.35,202.229.12.118,Firefox
40,c_369,2025-09-30 11:32:35,email_aff,brand_search,MX,desktop,homepage,1.25,86.141.187.19,Chrome
1045,c_173,2025-09-30 11:41:22,email_aff,loan_cmp2,KZ,desktop,native_widget,0.89,12.91.245.30,Android WebView
1194,c_66,2025-09-30 11:56:07,tiktok_ads,lookalike,CO,desktop,homepage,1.15,15.37.155.230,Firefox
155,c_420,2025-09-30 12:15:39,email_aff,display_ret,MX,mobile,homepage,0.31,141.159.71.191,Chrome
432,c_423,2025-09-30 12:15:48,botnet_01,loan_cmp1,MX,desktop,comparison,0.69,10.10.10.10,Android WebView
789,c_182,2025-09-30 12:33:47,network_x,brand_search,MX,tablet,native_widget,1.11,55.147.157.2,Edge
887,c_396,2025-09-30 13:59:15,facebook_ads,display_ret,MX,desktop,blog,0.18,189.8.104.225,Safari
106,c_141,2025-09-30 14:13:04,facebook_ads,lookalike,MX,desktop,native_widget,0.63,245.236.185.16,Edge
224,c_476,2025-09-30 14:20:31,network_x,brand_search,MX,desktop,native_widget,0.1,35.11.64.238,Safari
365,c_116,2025-09-30 14:54:24,email_aff,cashback_promo,CO,mobile,popup,1.29,137.182.111.1,Edge
359,c_333,2025-09-30 15:12:02,email_aff,loan_cmp2,MX,mobile,native_widget,0.37,237.246.226.208,Android WebView
